9,38,15,37.09,9.12
22,35,9,49.52,9.28
18,44,11,22.82,8.26
1,8,3,11.54,1.9
14,14,17,47.53,0.06
7,29,25,36.05,7.21
4,47,9,5.14,0.53
19,42,9,40.32,3.76
5,38,12,25.07,9.12
10,27,11,23.15,6.53
11,42,19,35.21,3.76
23,38,6,5.15,9.12
18,47,2,8.78,0.53
21,20,14,20.44,5.99
15,34,16,26.54,4.18
15,40,17,35.82,9.8
16,26,14,44.22,3.03
24,15,18,27.6,1.58
18,34,6,17.86,4.18
17,18,8,35.17,8.95
3,41,10,36.17,3.57
22,33,24,18.42,3.15
3,26,5,30.12,3.03
19,46,10,32.84,1.95
3,32,14,43.08,4.16
18,11,10,34.99,2.29
12,15,14,19.22,1.58
11,44,11,10.9,8.26
10,34,5,28.59,4.18
4,17,13,23.57,5.44
9,21,9,39.24,6.2
15,35,20,7.27,9.28
12,45,17,39.34,4.55
4,5,5,33.71,7.87
15,3,8,18.2,0.35
15,39,18,41.08,8.4
8,30,16,28.9,9.53
23,37,4,20.92,6.58
5,48,20,15.51,5.6
9,22,18,33.67,0.95
25,35,13,22.77,9.28
19,26,16,27.42,3.03
24,14,2,31.46,0.06
24,1,19,16.85,2.75
19,23,15,19.58,7.48
6,40,12,43.47,9.8
22,5,6,24.1,7.87
14,19,12,22.57,1.33
19,17,13,12.14,5.44
9,1,24,15.02,2.75
7,31,19,40.3,7.46
24,24,2,31.56,2.29
23,24,17,10.61,2.29
3,44,12,23.63,8.26
24,8,25,13.45,1.9
15,22,13,32.81,0.95
25,15,3,30,1.58
15,47,9,21.61,0.53
5,22,9,37.44,0.95
16,4,11,17.95,4.62
10,6,1,26.63,5.18
21,42,10,6.31,3.76
11,9,4,32.66,2.03
9,47,3,49.22,0.53
25,28,19,43.93,2.01
19,33,6,44.57,3.15
4,21,14,46.3,6.2
12,36,20,39.04,7.89
6,29,18,26.41,7.21
11,32,16,35.3,4.16
9,7,12,40.74,8.88
10,32,22,39.55,4.16
14,31,19,15.88,7.46
3,17,10,22.6,5.44
20,25,15,9.53,4.17
6,25,15,7.3,4.17
17,37,12,14.5,6.58
7,40,14,14.99,9.8
8,15,22,32.07,1.58
6,15,9,10.01,1.58
8,17,7,45.22,5.44
25,7,12,43.07,8.88
24,22,17,30.66,0.95
25,3,14,11.1,0.35
21,3,17,34.37,0.35
9,31,14,14.6,7.46
13,16,10,20.91,7.39
23,2,6,45.7,9.66
5,6,17,21.2,5.18
22,18,4,19.01,8.95
4,11,7,32.05,2.29
9,18,11,11.52,8.95
2,29,23,11.61,7.21
20,21,11,20.2,6.2
18,12,16,49.35,8.5
6,48,9,30.59,5.6
18,17,19,21.17,5.44
20,49,1,39.15,3.58
19,20,22,36.96,5.99
1,47,22,14.75,0.53
16,34,18,13.69,4.18
12,5,21,16.86,7.87
16,16,15,23.85,7.39
10,22,2,42.09,0.95
3,6,9,18.43,5.18
10,20,10,6.44,5.99
21,49,14,48.72,3.58
9,49,22,16.84,3.58
2,8,12,5.8,1.9
17,42,18,36.46,3.76
24,50,20,39.65,9.08
24,9,18,24.89,2.03
22,32,4,46.67,4.16
2,39,24,5.37,8.4
10,24,18,26.88,2.29
4,4,1,35.38,4.62
12,37,8,8.08,6.58
24,12,5,45.93,8.5
1,7,4,29.25,8.88
20,41,16,40.12,3.57
16,31,19,25.99,7.46
22,6,19,22.55,5.18
18,21,4,9.32,6.2
7,26,22,37.26,3.03
15,14,10,35.44,0.06
12,12,21,23.23,8.5
19,40,22,18.23,9.8
9,15,11,44.18,1.58
10,45,14,25.15,4.55
10,36,15,24.31,7.89
16,5,24,49.6,7.87
1,36,25,21.44,7.89
20,39,7,32.98,8.4
17,44,1,37.59,8.26
20,42,23,14.19,3.76
24,16,7,48.34,7.39
24,33,23,17.89,3.15
18,37,20,18.13,6.58
12,8,10,9.34,1.9
19,18,7,32.31,8.95
16,41,3,37.63,3.57
6,14,21,12.25,0.06
12,9,12,8.99,2.03
2,10,22,14.86,8.96
5,33,20,8.32,3.15
22,30,6,35.86,9.53
23,13,23,19.53,8.5
17,15,17,15.18,1.58
7,34,10,32.03,4.18
18,13,13,44.9,8.5
24,18,5,38.86,8.95
4,15,3,15.52,1.58
17,12,14,9.29,8.5
23,39,10,6.55,8.4
15,43,22,10.75,4.7
4,3,3,14.79,0.35
2,16,14,32.06,7.39
23,15,19,36.22,1.58
22,14,5,43.46,0.06
14,44,9,34.06,8.26
25,17,13,7.29,5.44
11,14,20,45.08,0.06
6,11,7,15.56,2.29
9,41,12,31.46,3.57
5,43,11,35.8,4.7
15,11,12,38.83,2.29
18,25,7,16,4.17
13,18,21,12.98,8.95
1,26,16,12,3.03
12,16,3,24.75,7.39
17,8,15,37.55,1.9
20,28,25,36.91,2.01
21,8,20,26.62,1.9
21,35,17,27.6,9.28
19,8,24,46.21,1.9
17,46,18,38.07,1.95
19,28,25,31.95,2.01
12,50,17,28.5,9.08
23,26,11,35.55,3.03
23,3,11,36.51,0.35
5,31,8,8.55,7.46
21,15,5,16.6,1.58
11,10,25,8.64,8.96
13,44,19,16.35,8.26
6,17,5,40.86,5.44
8,4,13,48.88,4.62
3,24,2,24.92,2.29
15,7,14,37.76,8.88
21,47,18,5.68,0.53
15,36,23,31.22,7.89
17,47,23,22.35,0.53
12,22,25,10.8,0.95
20,29,19,35.94,7.21
12,25,5,19.45,4.17
16,10,19,22.2,8.96
11,30,7,40.13,9.53
14,17,9,42.88,5.44
5,2,3,38.33,9.66
4,44,11,30.32,8.26
12,32,8,37.39,4.16
9,19,21,40.97,1.33
22,10,23,10.93,8.96
15,30,7,6.2,9.53
5,41,21,10.39,3.57
11,34,5,15.1,4.18
21,10,18,13.51,8.96
8,2,16,12.29,9.66
15,45,18,47.59,4.55
6,34,20,8.15,4.18
6,3,23,48.53,0.35
3,40,1,33.33,9.8
3,1,9,36.05,2.75
16,42,8,5.92,3.76
23,47,25,44.28,0.53
5,3,12,23.17,0.35
10,16,6,28.8,7.39
17,41,22,39.17,3.57
22,19,10,26.98,1.33
9,35,21,27.3,9.28
20,14,23,26.92,0.06
13,12,10,27.67,8.5
2,5,13,18.16,7.87
23,46,23,6.13,1.95
3,30,5,40.59,9.53
9,10,21,40.96,8.96
11,19,6,41.53,1.33
18,38,10,13.3,9.12
